studyName,germplasmName,value,traitName
ARS-SRPN-2000-AKRON,GOODSTREAK,1923.35,Grain yield - kg/ha
ARS-SRPN-2000-ALLIANCE,GOODSTREAK,4102.25,Grain yield - kg/ha
ARS-SRPN-2000-ALLIANCE,GOODSTREAK,3850.0625,Grain yield - kg/ha
ARS-SRPN-2000-ALLIANCE,GOODSTREAK,4478.85,Grain yield - kg/ha
ARS-SRPN-2000-ALTUS,GOODSTREAK,3349.05,Grain yield - kg/ha
ARS-SRPN-2000-ALTUS,GOODSTREAK,3685.3,Grain yield - kg/ha
ARS-SRPN-2000-ALTUS,GOODSTREAK,3288.525,Grain yield - kg/ha
ARS-SRPN-2000-BURLINGTON,GOODSTREAK,1371.9,Grain yield - kg/ha
ARS-SRPN-2000-BURLINGTON,GOODSTREAK,1943.525,Grain yield - kg/ha
ARS-SRPN-2000-BURLINGTON,GOODSTREAK,1842.65,Grain yield - kg/ha
ARS-SRPN-2000-BUSHLAND,GOODSTREAK,3171.4,Grain yield - kg/ha
ARS-SRPN-2000-BUSHLAND,GOODSTREAK,2889.2,Grain yield - kg/ha
ARS-SRPN-2000-BUSHLAND,GOODSTREAK,2929.5,Grain yield - kg/ha
ARS-SRPN-2000-BUSHLAND-IRRIGATED,GOODSTREAK,3487.2,Grain yield - kg/ha
ARS-SRPN-2000-BUSHLAND-IRRIGATED,GOODSTREAK,3567.8,Grain yield - kg/ha
ARS-SRPN-2000-BUSHLAND-IRRIGATED,GOODSTREAK,3843.3,Grain yield - kg/ha
ARS-SRPN-2000-CHILLICOTHE,GOODSTREAK,3130.4,Grain yield - kg/ha
ARS-SRPN-2000-CHILLICOTHE,GOODSTREAK,3885.4,Grain yield - kg/ha
ARS-SRPN-2000-CHILLICOTHE,GOODSTREAK,3071.7,Grain yield - kg/ha
ARS-SRPN-2000-CLAY_CENTER,GOODSTREAK,2417.6375,Grain yield - kg/ha
ARS-SRPN-2000-CLAY_CENTER,GOODSTREAK,2629.475,Grain yield - kg/ha
ARS-SRPN-2000-CLAY_CENTER,GOODSTREAK,3026.25,Grain yield - kg/ha
ARS-SRPN-2000-CLOVIS,GOODSTREAK,1966.78812,Grain yield - kg/ha
ARS-SRPN-2000-CLOVIS,GOODSTREAK,3458.83428,Grain yield - kg/ha
ARS-SRPN-2000-CLOVIS,GOODSTREAK,1865.0577,Grain yield - kg/ha
ARS-SRPN-2000-CLOVIS-IRRIGATED,GOODSTREAK,3255.37344,Grain yield - kg/ha
ARS-SRPN-2000-CLOVIS-IRRIGATED,GOODSTREAK,3628.38498,Grain yield - kg/ha
ARS-SRPN-2000-CLOVIS-IRRIGATED,GOODSTREAK,3255.37344,Grain yield - kg/ha
ARS-SRPN-2000-COLBY,GOODSTREAK,3621.816,Grain yield - kg/ha
ARS-SRPN-2000-COLBY,GOODSTREAK,3923.096,Grain yield - kg/ha
ARS-SRPN-2000-COLBY,GOODSTREAK,3703.592,Grain yield - kg/ha
ARS-SRPN-2000-COLUMBIA,GOODSTREAK,2907.2175,Grain yield - kg/ha
ARS-SRPN-2000-COLUMBIA,GOODSTREAK,2681.2575,Grain yield - kg/ha
ARS-SRPN-2000-COLUMBIA,GOODSTREAK,2960.345,Grain yield - kg/ha
ARS-SRPN-2000-CRAWFORDSVILLE,GOODSTREAK,5978.525,Grain yield - kg/ha
ARS-SRPN-2000-CRAWFORDSVILLE,GOODSTREAK,6213.9,Grain yield - kg/ha
ARS-SRPN-2000-DAKOTA_LAKES,GOODSTREAK,4357.8,Grain yield - kg/ha
ARS-SRPN-2000-DAKOTA_LAKES,GOODSTREAK,4579.725,Grain yield - kg/ha
ARS-SRPN-2000-DAKOTA_LAKES,GOODSTREAK,4357.8,Grain yield - kg/ha
ARS-SRPN-2000-FARMINGTON,GOODSTREAK,4847,Grain yield - kg/ha
ARS-SRPN-2000-FARMINGTON,GOODSTREAK,6605,Grain yield - kg/ha
ARS-SRPN-2000-FARMINGTON,GOODSTREAK,6296,Grain yield - kg/ha
ARS-SRPN-2000-FARMINGTON,GOODSTREAK,7643,Grain yield - kg/ha
ARS-SRPN-2000-FORT_COLLINS,GOODSTREAK,3799.625,Grain yield - kg/ha
ARS-SRPN-2000-FORT_COLLINS,GOODSTREAK,4196.4,Grain yield - kg/ha
ARS-SRPN-2000-FORT_COLLINS,GOODSTREAK,4216.575,Grain yield - kg/ha
ARS-SRPN-2000-GARDEN_CITY,GOODSTREAK,2511,Grain yield - kg/ha
ARS-SRPN-2000-GARDEN_CITY,GOODSTREAK,2227,Grain yield - kg/ha
ARS-SRPN-2000-GARDEN_CITY,GOODSTREAK,2337,Grain yield - kg/ha
ARS-SRPN-2000-GOODWELL,GOODSTREAK,2293.225,Grain yield - kg/ha
ARS-SRPN-2000-GOODWELL,GOODSTREAK,1580.375,Grain yield - kg/ha
ARS-SRPN-2000-GOODWELL,GOODSTREAK,2044.4,Grain yield - kg/ha
ARS-SRPN-2000-HAYS,GOODSTREAK,3187.65,Grain yield - kg/ha
ARS-SRPN-2000-HAYS,GOODSTREAK,3167.475,Grain yield - kg/ha
ARS-SRPN-2000-HAYS,GOODSTREAK,4182.95,Grain yield - kg/ha
ARS-SRPN-2000-HUGOTON-B,GOODSTREAK,2146.130909,Grain yield - kg/ha
ARS-SRPN-2000-HUGOTON-B,GOODSTREAK,2103.090909,Grain yield - kg/ha
ARS-SRPN-2000-HUGOTON-B,GOODSTREAK,1780.290909,Grain yield - kg/ha
ARS-SRPN-2000-JULESBURG,GOODSTREAK,1600.55,Grain yield - kg/ha
ARS-SRPN-2000-JULESBURG,GOODSTREAK,1654.35,Grain yield - kg/ha
ARS-SRPN-2000-JULESBURG,GOODSTREAK,1425.7,Grain yield - kg/ha
ARS-SRPN-2000-LAHOMA,GOODSTREAK,1708.15,Grain yield - kg/ha
ARS-SRPN-2000-LAHOMA,GOODSTREAK,1896.45,Grain yield - kg/ha
ARS-SRPN-2000-LAHOMA,GOODSTREAK,1687.975,Grain yield - kg/ha
ARS-SRPN-2000-LINCOLN,GOODSTREAK,3547.4375,Grain yield - kg/ha
ARS-SRPN-2000-LINCOLN,GOODSTREAK,4673.875,Grain yield - kg/ha
ARS-SRPN-2000-LINCOLN,GOODSTREAK,3665.125,Grain yield - kg/ha
ARS-SRPN-2000-MANHATTAN,GOODSTREAK,2971.7775,Grain yield - kg/ha
ARS-SRPN-2000-MANHATTAN,GOODSTREAK,2840.64,Grain yield - kg/ha
ARS-SRPN-2000-MANHATTAN,GOODSTREAK,1856.7725,Grain yield - kg/ha
ARS-SRPN-2000-MCGREGOR,GOODSTREAK,2651.4,Grain yield - kg/ha
ARS-SRPN-2000-MCGREGOR,GOODSTREAK,2223.7,Grain yield - kg/ha
ARS-SRPN-2000-MCGREGOR,GOODSTREAK,2912.9,Grain yield - kg/ha
ARS-SRPN-2000-PROSPER,GOODSTREAK,3631.5,Grain yield - kg/ha
ARS-SRPN-2000-PROSPER,GOODSTREAK,2649.65,Grain yield - kg/ha
ARS-SRPN-2000-PROSPER,GOODSTREAK,2878.3,Grain yield - kg/ha
ARS-SRPN-2000-SIDNEY,GOODSTREAK,4300.6375,Grain yield - kg/ha
ARS-SRPN-2000-SIDNEY,GOODSTREAK,3692.025,Grain yield - kg/ha
ARS-SRPN-2000-SIDNEY,GOODSTREAK,3258.2625,Grain yield - kg/ha
ARS-SRPN-2000-STILLWATER,GOODSTREAK,2575.675,Grain yield - kg/ha
ARS-SRPN-2000-STILLWATER,GOODSTREAK,3214.55,Grain yield - kg/ha
ARS-SRPN-2000-WALSH,GOODSTREAK,1721.6,Grain yield - kg/ha
ARS-SRPN-2000-WALSH,GOODSTREAK,2152,Grain yield - kg/ha
ARS-SRPN-2000-WALSH,GOODSTREAK,2279.775,Grain yield - kg/ha
ARS-SRPN-2000-WICHITA,GOODSTREAK,2500.355,Grain yield - kg/ha
ARS-SRPN-2000-WICHITA,GOODSTREAK,1601.55875,Grain yield - kg/ha
ARS-SRPN-2000-WICHITA,GOODSTREAK,2097.19125,Grain yield - kg/ha
ARS-SRPN-2000-WINFIELD,GOODSTREAK,2898.475,Grain yield - kg/ha
ARS-SRPN-2000-WINFIELD,GOODSTREAK,2427.725,Grain yield - kg/ha
ARS-SRPN-2000-WINFIELD,GOODSTREAK,2804.325,Grain yield - kg/ha
ARS-SRPN-2000-WINNER,GOODSTREAK,4129.15,Grain yield - kg/ha
ARS-SRPN-2000-WINNER,GOODSTREAK,4203.125,Grain yield - kg/ha
ARS-SRPN-2000-WINNER,GOODSTREAK,3981.2,Grain yield - kg/ha
ARS-SRPN-2001-AKRON,ANTELOPE,2555.5,Grain yield - kg/ha
ARS-SRPN-2001-AKRON,ANTELOPE,2831.225,Grain yield - kg/ha
ARS-SRPN-2001-AKRON,ANTELOPE,3382.675,Grain yield - kg/ha
ARS-SRPN-2001-AKRON,GOODSTREAK,1768.675,Grain yield - kg/ha
ARS-SRPN-2001-AKRON,GOODSTREAK,1708.15,Grain yield - kg/ha
ARS-SRPN-2001-AKRON,GOODSTREAK,2178.9,Grain yield - kg/ha
ARS-SRPN-2001-ALTUS,ANTELOPE,3479.28,Grain yield - kg/ha
ARS-SRPN-2001-ALTUS,ANTELOPE,4212.75,Grain yield - kg/ha
ARS-SRPN-2001-ALTUS,ANTELOPE,3721.08,Grain yield - kg/ha
ARS-SRPN-2001-ALTUS,GOODSTREAK,3347.63,Grain yield - kg/ha
ARS-SRPN-2001-ALTUS,GOODSTREAK,3618.98,Grain yield - kg/ha
ARS-SRPN-2001-ALTUS,GOODSTREAK,3379.87,Grain yield - kg/ha
ARS-SRPN-2001-BURLINGTON,ANTELOPE,1930.075,Grain yield - kg/ha
ARS-SRPN-2001-BURLINGTON,ANTELOPE,1916.625,Grain yield - kg/ha
ARS-SRPN-2001-BURLINGTON,ANTELOPE,1970.425,Grain yield - kg/ha
ARS-SRPN-2001-BURLINGTON,GOODSTREAK,2454.625,Grain yield - kg/ha
ARS-SRPN-2001-BURLINGTON,GOODSTREAK,2098.2,Grain yield - kg/ha
ARS-SRPN-2001-BURLINGTON,GOODSTREAK,2024.225,Grain yield - kg/ha
ARS-SRPN-2001-BUSHLAND,ANTELOPE,3342.541244,Grain yield - kg/ha
ARS-SRPN-2001-BUSHLAND,ANTELOPE,3640.434828,Grain yield - kg/ha
ARS-SRPN-2001-BUSHLAND,ANTELOPE,3447.680156,Grain yield - kg/ha
ARS-SRPN-2001-BUSHLAND,GOODSTREAK,3355.683608,Grain yield - kg/ha
ARS-SRPN-2001-BUSHLAND,GOODSTREAK,3524.343946,Grain yield - kg/ha
ARS-SRPN-2001-BUSHLAND,GOODSTREAK,3335.970062,Grain yield - kg/ha
ARS-SRPN-2001-BUSHLAND-IRRIGATED,ANTELOPE,5502.269728,Grain yield - kg/ha
ARS-SRPN-2001-BUSHLAND-IRRIGATED,ANTELOPE,5940.348528,Grain yield - kg/ha
ARS-SRPN-2001-BUSHLAND-IRRIGATED,ANTELOPE,5837.40001,Grain yield - kg/ha
ARS-SRPN-2001-BUSHLAND-IRRIGATED,GOODSTREAK,4658.968038,Grain yield - kg/ha
ARS-SRPN-2001-BUSHLAND-IRRIGATED,GOODSTREAK,4943.719258,Grain yield - kg/ha
ARS-SRPN-2001-BUSHLAND-IRRIGATED,GOODSTREAK,4435.54785,Grain yield - kg/ha
ARS-SRPN-2001-COLUMBIA,ANTELOPE,2247.495,Grain yield - kg/ha
ARS-SRPN-2001-COLUMBIA,ANTELOPE,1914.6075,Grain yield - kg/ha
ARS-SRPN-2001-COLUMBIA,ANTELOPE,2215.8875,Grain yield - kg/ha
ARS-SRPN-2001-COLUMBIA,GOODSTREAK,3885.705,Grain yield - kg/ha
ARS-SRPN-2001-COLUMBIA,GOODSTREAK,3089.465,Grain yield - kg/ha
ARS-SRPN-2001-COLUMBIA,GOODSTREAK,3651.675,Grain yield - kg/ha
ARS-SRPN-2001-FORT_COLLINS,ANTELOPE,4431.775,Grain yield - kg/ha
ARS-SRPN-2001-FORT_COLLINS,ANTELOPE,4384.7,Grain yield - kg/ha
ARS-SRPN-2001-FORT_COLLINS,ANTELOPE,4243.475,Grain yield - kg/ha
ARS-SRPN-2001-FORT_COLLINS,GOODSTREAK,3523.9,Grain yield - kg/ha
ARS-SRPN-2001-FORT_COLLINS,GOODSTREAK,4963.05,Grain yield - kg/ha
ARS-SRPN-2001-FORT_COLLINS,GOODSTREAK,4344.35,Grain yield - kg/ha
ARS-SRPN-2001-GOODWELL,ANTELOPE,3979,Grain yield - kg/ha
ARS-SRPN-2001-GOODWELL,ANTELOPE,6440.02,Grain yield - kg/ha
ARS-SRPN-2001-GOODWELL,ANTELOPE,6421.21,Grain yield - kg/ha
ARS-SRPN-2001-GOODWELL,GOODSTREAK,5069.8,Grain yield - kg/ha
ARS-SRPN-2001-GOODWELL,GOODSTREAK,5083.24,Grain yield - kg/ha
ARS-SRPN-2001-GOODWELL,GOODSTREAK,5206.82,Grain yield - kg/ha
ARS-SRPN-2001-HAYS,ANTELOPE,3396.125,Grain yield - kg/ha
ARS-SRPN-2001-HAYS,ANTELOPE,3349.05,Grain yield - kg/ha
ARS-SRPN-2001-HAYS,ANTELOPE,3275.075,Grain yield - kg/ha
ARS-SRPN-2001-HAYS,GOODSTREAK,3382.675,Grain yield - kg/ha
ARS-SRPN-2001-HAYS,GOODSTREAK,3698.75,Grain yield - kg/ha
ARS-SRPN-2001-HAYS,GOODSTREAK,3288.525,Grain yield - kg/ha
ARS-SRPN-2001-JULESBURG,ANTELOPE,2158.725,Grain yield - kg/ha
ARS-SRPN-2001-JULESBURG,ANTELOPE,2555.5,Grain yield - kg/ha
ARS-SRPN-2001-JULESBURG,ANTELOPE,2905.2,Grain yield - kg/ha
ARS-SRPN-2001-JULESBURG,GOODSTREAK,1566.925,Grain yield - kg/ha
ARS-SRPN-2001-JULESBURG,GOODSTREAK,2064.575,Grain yield - kg/ha
ARS-SRPN-2001-JULESBURG,GOODSTREAK,1297.925,Grain yield - kg/ha
ARS-SRPN-2001-LAFEYETTE,ANTELOPE,4749.8675,Grain yield - kg/ha
ARS-SRPN-2001-LAFEYETTE,ANTELOPE,5014.8325,Grain yield - kg/ha
ARS-SRPN-2001-LAFEYETTE,GOODSTREAK,5714.2325,Grain yield - kg/ha
ARS-SRPN-2001-LAFEYETTE,GOODSTREAK,6847.395,Grain yield - kg/ha
ARS-SRPN-2001-LAHOMA,ANTELOPE,1993.53,Grain yield - kg/ha
ARS-SRPN-2001-LAHOMA,ANTELOPE,1848.45,Grain yield - kg/ha
ARS-SRPN-2001-LAHOMA,ANTELOPE,2090.25,Grain yield - kg/ha
ARS-SRPN-2001-LAHOMA,GOODSTREAK,2130.55,Grain yield - kg/ha
ARS-SRPN-2001-LAHOMA,GOODSTREAK,2420.72,Grain yield - kg/ha
ARS-SRPN-2001-LAHOMA,GOODSTREAK,2882.83,Grain yield - kg/ha
ARS-SRPN-2001-SALINA,ANTELOPE,3289.87,Grain yield - kg/ha
ARS-SRPN-2001-SALINA,ANTELOPE,3279.11,Grain yield - kg/ha
ARS-SRPN-2001-SALINA,ANTELOPE,3607.9625,Grain yield - kg/ha
ARS-SRPN-2001-SALINA,GOODSTREAK,3833.9225,Grain yield - kg/ha
ARS-SRPN-2001-SALINA,GOODSTREAK,4945.565,Grain yield - kg/ha
ARS-SRPN-2001-SALINA,GOODSTREAK,3472.79,Grain yield - kg/ha
ARS-SRPN-2001-STILLWATER,ANTELOPE,2912.38,Grain yield - kg/ha
ARS-SRPN-2001-STILLWATER,ANTELOPE,3336.88,Grain yield - kg/ha
ARS-SRPN-2001-STILLWATER,ANTELOPE,3406.74,Grain yield - kg/ha
ARS-SRPN-2001-STILLWATER,GOODSTREAK,3960.2,Grain yield - kg/ha
ARS-SRPN-2001-STILLWATER,GOODSTREAK,3798.99,Grain yield - kg/ha
ARS-SRPN-2001-STILLWATER,GOODSTREAK,4056.92,Grain yield - kg/ha
ARS-SRPN-2001-WALSH,ANTELOPE,1795.575,Grain yield - kg/ha
ARS-SRPN-2001-WALSH,ANTELOPE,2266.325,Grain yield - kg/ha
ARS-SRPN-2001-WALSH,ANTELOPE,1889.725,Grain yield - kg/ha
ARS-SRPN-2001-WALSH,GOODSTREAK,2743.8,Grain yield - kg/ha
ARS-SRPN-2001-WALSH,GOODSTREAK,2582.4,Grain yield - kg/ha
ARS-SRPN-2001-WALSH,GOODSTREAK,2521.875,Grain yield - kg/ha
ARS-SRPN-2001-WICHITA,ANTELOPE,2127.99,Grain yield - kg/ha
ARS-SRPN-2001-WICHITA,ANTELOPE,1931.928,Grain yield - kg/ha
ARS-SRPN-2001-WICHITA,ANTELOPE,1774.122,Grain yield - kg/ha
ARS-SRPN-2001-WICHITA,GOODSTREAK,2369.481,Grain yield - kg/ha
ARS-SRPN-2001-WICHITA,GOODSTREAK,2237.976,Grain yield - kg/ha
ARS-SRPN-2001-WICHITA,GOODSTREAK,2594.235,Grain yield - kg/ha
ARS-SRPN-2001-WINFIELD,ANTELOPE,2703.45,Grain yield - kg/ha
ARS-SRPN-2001-WINFIELD,ANTELOPE,3012.8,Grain yield - kg/ha
ARS-SRPN-2001-WINFIELD,ANTELOPE,2562.225,Grain yield - kg/ha
ARS-SRPN-2001-WINFIELD,GOODSTREAK,3705.475,Grain yield - kg/ha
ARS-SRPN-2001-WINFIELD,GOODSTREAK,3449.925,Grain yield - kg/ha
ARS-SRPN-2001-WINFIELD,GOODSTREAK,2568.95,Grain yield - kg/ha
ARS-SRPN-2002-AKRON,JAGALENE,813.725,Grain yield - kg/ha
ARS-SRPN-2002-AKRON,JAGALENE,1835.925,Grain yield - kg/ha
ARS-SRPN-2002-AKRON,JAGALENE,2441.175,Grain yield - kg/ha
ARS-SRPN-2002-ALTUS,JAGALENE,3605.6,Grain yield - kg/ha
ARS-SRPN-2002-ALTUS,JAGALENE,3530.3,Grain yield - kg/ha
ARS-SRPN-2002-ALTUS,JAGALENE,2654.5,Grain yield - kg/ha
ARS-SRPN-2002-BROOKINGS,JAGALENE,4586,Grain yield - kg/ha
ARS-SRPN-2002-BROOKINGS,JAGALENE,4429,Grain yield - kg/ha
ARS-SRPN-2002-BROOKINGS,JAGALENE,4533,Grain yield - kg/ha
ARS-SRPN-2002-BUSHLAND,JAGALENE,1474.12,Grain yield - kg/ha
ARS-SRPN-2002-BUSHLAND,JAGALENE,1502.365,Grain yield - kg/ha
ARS-SRPN-2002-BUSHLAND,JAGALENE,1596.515,Grain yield - kg/ha
ARS-SRPN-2002-BUSHLAND-IRRIGATED,JAGALENE,5553.505,Grain yield - kg/ha
ARS-SRPN-2002-BUSHLAND-IRRIGATED,JAGALENE,5228.6875,Grain yield - kg/ha
ARS-SRPN-2002-BUSHLAND-IRRIGATED,JAGALENE,5663.1225,Grain yield - kg/ha
ARS-SRPN-2002-CHILLICOTHE,JAGALENE,3267.005,Grain yield - kg/ha
ARS-SRPN-2002-CHILLICOTHE,JAGALENE,3523.2275,Grain yield - kg/ha
ARS-SRPN-2002-CHILLICOTHE,JAGALENE,2872.92,Grain yield - kg/ha
ARS-SRPN-2002-CLAY_CENTER,JAGALENE,5622.1,Grain yield - kg/ha
ARS-SRPN-2002-CLAY_CENTER,JAGALENE,4532.65,Grain yield - kg/ha
ARS-SRPN-2002-CLAY_CENTER,JAGALENE,5181.6125,Grain yield - kg/ha
ARS-SRPN-2002-COLBY,JAGALENE,3077.36,Grain yield - kg/ha
ARS-SRPN-2002-COLBY,JAGALENE,3400.16,Grain yield - kg/ha
ARS-SRPN-2002-COLBY,JAGALENE,3193.568,Grain yield - kg/ha
ARS-SRPN-2002-COLUMBIA,JAGALENE,3297.94,Grain yield - kg/ha
ARS-SRPN-2002-COLUMBIA,JAGALENE,3249.52,Grain yield - kg/ha
ARS-SRPN-2002-COLUMBIA,JAGALENE,3017.5075,Grain yield - kg/ha
ARS-SRPN-2002-CRAWFORDSVILLE,JAGALENE,5628.825,Grain yield - kg/ha
ARS-SRPN-2002-CRAWFORDSVILLE,JAGALENE,6207.175,Grain yield - kg/ha
ARS-SRPN-2002-DAKOTA_LAKES,JAGALENE,1431,Grain yield - kg/ha
ARS-SRPN-2002-DAKOTA_LAKES,JAGALENE,1657,Grain yield - kg/ha
ARS-SRPN-2002-DAKOTA_LAKES,JAGALENE,1520,Grain yield - kg/ha
ARS-SRPN-2002-FARMINGTON,JAGALENE,1912.2,Grain yield - kg/ha
ARS-SRPN-2002-FARMINGTON,JAGALENE,1716.1,Grain yield - kg/ha
ARS-SRPN-2002-FARMINGTON,JAGALENE,1863.2,Grain yield - kg/ha
ARS-SRPN-2002-FORT_COLLINS,JAGALENE,2461.35,Grain yield - kg/ha
ARS-SRPN-2002-FORT_COLLINS,JAGALENE,2831.225,Grain yield - kg/ha
ARS-SRPN-2002-FORT_COLLINS,JAGALENE,3570.975,Grain yield - kg/ha
ARS-SRPN-2002-GARDEN_CITY,JAGALENE,977,Grain yield - kg/ha
ARS-SRPN-2002-GARDEN_CITY,JAGALENE,977,Grain yield - kg/ha
ARS-SRPN-2002-GARDEN_CITY,JAGALENE,651,Grain yield - kg/ha
ARS-SRPN-2002-GOODWELL,JAGALENE,3339.6,Grain yield - kg/ha
ARS-SRPN-2002-GOODWELL,JAGALENE,3490,Grain yield - kg/ha
ARS-SRPN-2002-GOODWELL,JAGALENE,3103.1,Grain yield - kg/ha
ARS-SRPN-2002-HAYS,JAGALENE,4230.025,Grain yield - kg/ha
ARS-SRPN-2002-HAYS,JAGALENE,3920.675,Grain yield - kg/ha
ARS-SRPN-2002-HAYS,JAGALENE,3913.95,Grain yield - kg/ha
ARS-SRPN-2002-JULESBURG,JAGALENE,1560.2,Grain yield - kg/ha
ARS-SRPN-2002-JULESBURG,JAGALENE,934.775,Grain yield - kg/ha
ARS-SRPN-2002-JULESBURG,JAGALENE,2024.225,Grain yield - kg/ha
ARS-SRPN-2002-LAHOMA,JAGALENE,3914.5,Grain yield - kg/ha
ARS-SRPN-2002-LAHOMA,JAGALENE,4427.7,Grain yield - kg/ha
ARS-SRPN-2002-LAHOMA,JAGALENE,3753.3,Grain yield - kg/ha
ARS-SRPN-2002-LINCOLN,JAGALENE,5867.5625,Grain yield - kg/ha
ARS-SRPN-2002-LINCOLN,JAGALENE,6213.9,Grain yield - kg/ha
ARS-SRPN-2002-LINCOLN,JAGALENE,6694.7375,Grain yield - kg/ha
ARS-SRPN-2002-NORTH_PLATTE,JAGALENE,4270.375,Grain yield - kg/ha
ARS-SRPN-2002-NORTH_PLATTE,JAGALENE,3749.1875,Grain yield - kg/ha
ARS-SRPN-2002-NORTH_PLATTE,JAGALENE,4199.7625,Grain yield - kg/ha
ARS-SRPN-2002-PROSPER,JAGALENE,4216.575,Grain yield - kg/ha
ARS-SRPN-2002-PROSPER,JAGALENE,4061.9,Grain yield - kg/ha
ARS-SRPN-2002-PROSPER,JAGALENE,4633.525,Grain yield - kg/ha
ARS-SRPN-2002-SALINA,JAGALENE,2141.9125,Grain yield - kg/ha
ARS-SRPN-2002-SALINA,JAGALENE,1607.9475,Grain yield - kg/ha
ARS-SRPN-2002-SALINA,JAGALENE,2674.5325,Grain yield - kg/ha
ARS-SRPN-2002-STILLWATER,JAGALENE,4051.5,Grain yield - kg/ha
ARS-SRPN-2002-STILLWATER,JAGALENE,4554,Grain yield - kg/ha
ARS-SRPN-2002-STILLWATER,JAGALENE,4204.7,Grain yield - kg/ha
ARS-SRPN-2002-WICHITA,JAGALENE,4976.5,Grain yield - kg/ha
ARS-SRPN-2002-WICHITA,JAGALENE,4180.26,Grain yield - kg/ha
ARS-SRPN-2002-WINFIELD,JAGALENE,2111.65,Grain yield - kg/ha
ARS-SRPN-2002-WINFIELD,JAGALENE,2299.95,Grain yield - kg/ha
ARS-SRPN-2002-WINFIELD,JAGALENE,1909.9,Grain yield - kg/ha
ARS-SRPN-2002-WINNER,JAGALENE,2706,Grain yield - kg/ha
ARS-SRPN-2002-WINNER,JAGALENE,2475,Grain yield - kg/ha
ARS-SRPN-2002-WINNER,JAGALENE,2777,Grain yield - kg/ha
ARS-SRPN-2003-AKRON,TX99U8618,5184.975,Grain yield - kg/ha
ARS-SRPN-2003-AKRON,TX99U8618,6805.7,Grain yield - kg/ha
ARS-SRPN-2003-AKRON,TX99U8618,5628.825,Grain yield - kg/ha
ARS-SRPN-2003-ALTUS,TX99U8618,3792.9,Grain yield - kg/ha
ARS-SRPN-2003-ALTUS,TX99U8618,4156.05,Grain yield - kg/ha
ARS-SRPN-2003-ALTUS,TX99U8618,3772.725,Grain yield - kg/ha
ARS-SRPN-2003-BROOKINGS,TX99U8618,4662,Grain yield - kg/ha
ARS-SRPN-2003-BROOKINGS,TX99U8618,4181.1,Grain yield - kg/ha
ARS-SRPN-2003-BROOKINGS,TX99U8618,4655.9,Grain yield - kg/ha
ARS-SRPN-2003-BURLINGTON,TX99U8618,2582.4,Grain yield - kg/ha
ARS-SRPN-2003-BURLINGTON,TX99U8618,2380.65,Grain yield - kg/ha
ARS-SRPN-2003-BURLINGTON,TX99U8618,2757.25,Grain yield - kg/ha
ARS-SRPN-2003-BUSHLAND-IRRIGATED,TX99U8618,5413.625,Grain yield - kg/ha
ARS-SRPN-2003-BUSHLAND-IRRIGATED,TX99U8618,5870.925,Grain yield - kg/ha
ARS-SRPN-2003-BUSHLAND-IRRIGATED,TX99U8618,5817.125,Grain yield - kg/ha
ARS-SRPN-2003-CHILLICOTHE,TX99U8618,2225.975,Grain yield - kg/ha
ARS-SRPN-2003-CHILLICOTHE,TX99U8618,2737.075,Grain yield - kg/ha
ARS-SRPN-2003-CHILLICOTHE,TX99U8618,2078.025,Grain yield - kg/ha
ARS-SRPN-2003-CLAY_CENTER,TX99U8618,5460.7,Grain yield - kg/ha
ARS-SRPN-2003-CLAY_CENTER,TX99U8618,4815.1,Grain yield - kg/ha
ARS-SRPN-2003-CLAY_CENTER,TX99U8618,5403.5375,Grain yield - kg/ha
ARS-SRPN-2003-CLOVIS-IRRIGATED,TX99U8618,1746.04941,Grain yield - kg/ha
ARS-SRPN-2003-CLOVIS-IRRIGATED,TX99U8618,3055.586468,Grain yield - kg/ha
ARS-SRPN-2003-CLOVIS-IRRIGATED,TX99U8618,2494.3563,Grain yield - kg/ha
ARS-SRPN-2003-COLBY,TX99U8618,5507.775,Grain yield - kg/ha
ARS-SRPN-2003-COLBY,TX99U8618,4976.5,Grain yield - kg/ha
ARS-SRPN-2003-COLBY,TX99U8618,6624.125,Grain yield - kg/ha
ARS-SRPN-2003-COLUMBIA,TX99U8618,3792.2275,Grain yield - kg/ha
ARS-SRPN-2003-COLUMBIA,TX99U8618,3932.78,Grain yield - kg/ha
ARS-SRPN-2003-COLUMBIA,TX99U8618,3869.565,Grain yield - kg/ha
ARS-SRPN-2003-CRAWFORDSVILLE,TX99U8618,7047.8,Grain yield - kg/ha
ARS-SRPN-2003-CRAWFORDSVILLE,TX99U8618,6597.225,Grain yield - kg/ha
ARS-SRPN-2003-DAKOTA_LAKES,TX99U8618,1975.7,Grain yield - kg/ha
ARS-SRPN-2003-DAKOTA_LAKES,TX99U8618,1853.2,Grain yield - kg/ha
ARS-SRPN-2003-DAKOTA_LAKES,TX99U8618,2159.5,Grain yield - kg/ha
ARS-SRPN-2003-FARMINGTON,TX99U8618,5374,Grain yield - kg/ha
ARS-SRPN-2003-FARMINGTON,TX99U8618,7575,Grain yield - kg/ha
ARS-SRPN-2003-FARMINGTON,TX99U8618,7070,Grain yield - kg/ha
ARS-SRPN-2003-FARMINGTON,TX99U8618,7421,Grain yield - kg/ha
ARS-SRPN-2003-FORT_COLLINS,TX99U8618,8184.325,Grain yield - kg/ha
ARS-SRPN-2003-FORT_COLLINS,TX99U8618,8170.875,Grain yield - kg/ha
